topic_id,method,result_id,score
https://guides.loc.gov/chronicling-america-1904-presidential-election,prf_with_expansion,"https://www.loc.gov/resource/sn84001718/1920-10-29/ed-1/?sp=4&q=league+of+nations&r=-1.137,-0.042,3.274,1.482,0",11.821582838744234
https://guides.loc.gov/chronicling-america-1904-presidential-election,prf_with_expansion,"https://www.loc.gov/resource/sn85038161/1913-02-20/ed-1/?sp=2&q=sixteeth+amendment+income+tax&st=text&r=-0.044,0.189,0.59,0.59,0",11.814162873984827
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn84026749/1919-02-14/ed-1/?sp=1&q=Wilson+League+Geneva,7.7407703851053125
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn85053157/1912-10-23/ed-1/?sp=7&q=aeroplane+Blanche+Scottt,5.903291995764651
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn95060914/1917-12-21/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,5.7470025778047
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,"https://www.loc.gov/resource/sn85042373/1910-09-01/ed-1/?sp=7&q=Aviation+aviators+women&st=text&r=0.009,0.136,0.872,0.985,0",5.692787572265634
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn89066315/1920-08-26/ed-1/?sp=1&q=WOMENS+RIGHT+VOTE,5.692493831954572
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,"https://www.loc.gov/resource/sn83030214/1920-08-19/ed-1/?sp=1&q=Suffrage+Ratification&r=0.19,0.286,0.837,0.392,0",5.616989368533346
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn88084272/1917-08-02/ed-1/?sp=12&q=constitutional+amendment,5.440517719604
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn93055779/1911-07-26/ed-1/?sp=3&q=aeroplane+Aeroplane+bird+Blanche+Lady+lScott,5.404766330513471
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn83030214/1917-12-18/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,5.390501310161846
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,baseline,https://www.loc.gov/resource/sn87062268/1912-04-21/ed-1/?sp=24&q=aeroplane+Blanche+Mathilda+Moisant+Scott,5.367411539867752
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn84026749/1919-02-14/ed-1/?sp=1&q=Wilson+League+Geneva,31.84372212060369
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn88084272/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,17.229538121707847
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn83045211/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,14.0474605915846
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn86076241/1918-11-29/ed-1/?sp=2&q=league+of+nations,12.444287146261464
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,"https://www.loc.gov/resource/sn84001718/1920-10-29/ed-1/?sp=4&q=league+of+nations&r=-1.137,-0.042,3.274,1.482,0",11.82337044204692
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn83030214/1919-04-12/ed-1/?sp=1&q=Wilson+League+Geneva,10.8250102778916
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn95060914/1917-12-21/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,10.806241079287647
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn99063957/1910-10-28/ed-1/?sp=1,10.731986888459405
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn88084272/1917-08-02/ed-1/?sp=12&q=constitutional+amendment,10.535780844672098
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf,https://www.loc.gov/resource/sn96060547/1919-01-18/ed-1/?sp=1&q=ratification+prohibition+amendment,10.398550104034802
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn84026749/1919-02-14/ed-1/?sp=1&q=Wilson+League+Geneva,31.84372212060369
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn88084272/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,17.229538121707847
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn83045211/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,14.0474605915846
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn86076241/1918-11-29/ed-1/?sp=2&q=league+of+nations,12.444287146261464
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,"https://www.loc.gov/resource/sn84001718/1920-10-29/ed-1/?sp=4&q=league+of+nations&r=-1.137,-0.042,3.274,1.482,0",11.82337044204692
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn83030214/1919-04-12/ed-1/?sp=1&q=Wilson+League+Geneva,10.8250102778916
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn95060914/1917-12-21/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,10.806241079287647
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn99063957/1910-10-28/ed-1/?sp=1,10.731986888459405
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn88084272/1917-08-02/ed-1/?sp=12&q=constitutional+amendment,10.535780844672098
https://guides.loc.gov/chronicling-america-early-women-aviation/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn96060547/1919-01-18/ed-1/?sp=1&q=ratification+prohibition+amendment,10.398550104034802
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn87093407/1912-04-12/ed-1/?sp=1&q=clara+barton+red+cross,16.068580883312322
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn83025294/1903-01-01/ed-1/?sp=57&q=clara+barton+red+cross,14.850818654706316
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn89067390/1906-05-17/ed-1/?sp=5&q=clara+barton+red+cross,14.600360468229432
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn83045462/1925-10-04/ed-1/?sp=5&q=clara+barton+red+cross,14.454711142073979
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn83045555/1904-03-26/ed-1/?sp=13&q=Clara+Barton,13.510609876007555
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn83030272/1896-01-23/ed-1/?sp=8&q=Clara+Barton,13.368788654511855
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn83030193/1902-08-06/ed-1/?sp=3&q=Clara+Barton,12.27948494616551
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn86099906/1903-02-05/ed-1/?sp=1&q=clara+barton+red+cross,11.778412825638316
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn99021999/1889-06-06/ed-1/?sp=1&q=Clara+Barton,11.44779415167636
https://guides.loc.gov/chronicling-america-clara-h-barton,baseline,https://www.loc.gov/resource/sn86064205/1887-08-10/ed-1/?sp=1&q=Clara+Barton,11.44204638528505
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn89067390/1906-05-17/ed-1/?sp=5&q=clara+barton+red+cross,32.22935519610894
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn87093407/1912-04-12/ed-1/?sp=1&q=clara+barton+red+cross,28.72689198447979
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn83025294/1903-01-01/ed-1/?sp=57&q=clara+barton+red+cross,25.758136497133787
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn83030272/1896-01-23/ed-1/?sp=8&q=Clara+Barton,25.679528435515728
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn83045462/1925-10-04/ed-1/?sp=5&q=clara+barton+red+cross,25.542809560605736
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn83025287/1881-05-22/ed-1/?sp=1&q=Clara+Barton,24.7669240759788
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn85066387/1899-01-15/ed-1/?sp=17&q=Clara+Barton,23.120090406981863
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn83030193/1902-08-06/ed-1/?sp=3&q=Clara+Barton,22.642868495332273
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn83045555/1904-03-26/ed-1/?sp=13&q=Clara+Barton,21.73518059304536
https://guides.loc.gov/chronicling-america-clara-h-barton,prf,https://www.loc.gov/resource/sn86099906/1903-02-05/ed-1/?sp=1&q=clara+barton+red+cross,20.704246849518675
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn89067390/1906-05-17/ed-1/?sp=5&q=clara+barton+red+cross,32.22935519610894
